Source,Target,Type,weight
311,325,undirected,1
311,454,undirected,1
311,481,undirected,1
311,535,undirected,1
311,329,undirected,1
311,335,undirected,1
311,464,undirected,1
311,337,undirected,1
311,344,undirected,1
311,602,undirected,1
311,591,undirected,1
311,609,undirected,1
311,423,undirected,1
311,492,undirected,1
311,364,undirected,1
311,446,undirected,1
311,524,undirected,1
311,382,undirected,1
312,406,undirected,1
312,392,undirected,1
312,394,undirected,1
312,530,undirected,1
312,532,undirected,1
312,538,undirected,1
312,547,undirected,1
312,421,undirected,1
312,564,undirected,1
312,568,undirected,1
312,574,undirected,1
312,396,undirected,1
312,459,undirected,1
312,467,undirected,1
312,476,undirected,1
312,358,undirected,1
312,487,undirected,1
312,360,undirected,1
312,362,undirected,1
312,498,undirected,1
312,499,undirected,1
312,505,undirected,1
312,378,undirected,1
312,382,undirected,1
312,511,undirected,1
313,576,undirected,1
313,481,undirected,1
313,392,undirected,1
313,556,undirected,1
313,406,undirected,1
313,568,undirected,1
314,550,undirected,1
314,422,undirected,1
314,487,undirected,1
314,398,undirected,1
314,499,undirected,1
314,473,undirected,1
314,511,undirected,1
314,601,undirected,1
315,513,undirected,1
315,518,undirected,1
315,393,undirected,1
315,402,undirected,1
315,405,undirected,1
315,418,undirected,1
315,421,undirected,1
315,550,undirected,1
315,436,undirected,1
315,570,undirected,1
315,571,undirected,1
315,444,undirected,1
315,446,undirected,1
315,319,undirected,1
315,450,undirected,1
315,465,undirected,1
315,609,undirected,1
315,486,undirected,1
315,359,undirected,1
315,488,undirected,1
315,495,undirected,1
316,384,undirected,1
316,549,undirected,1
316,547,undirected,1
316,439,undirected,1
316,335,undirected,1
316,511,undirected,1
317,516,undirected,1
317,451,undirected,1
317,396,undirected,1
317,494,undirected,1
317,463,undirected,1
317,472,undirected,1
317,547,undirected,1
317,568,undirected,1
317,505,undirected,1
317,478,undirected,1
318,392,undirected,1
318,545,undirected,1
319,513,undirected,1
319,515,undirected,1
319,528,undirected,1
319,409,undirected,1
319,410,undirected,1
319,546,undirected,1
319,548,undirected,1
319,422,undirected,1
319,558,undirected,1
319,559,undirected,1
319,437,undirected,1
319,568,undirected,1
319,574,undirected,1
319,575,undirected,1
319,333,undirected,1
319,591,undirected,1
319,342,undirected,1
319,472,undirected,1
319,485,undirected,1
319,362,undirected,1
319,366,undirected,1
319,371,undirected,1
319,373,undirected,1
319,502,undirected,1
319,376,undirected,1
319,396,undirected,1
319,490,undirected,1
319,510,undirected,1
320,515,undirected,1
320,388,undirected,1
320,523,undirected,1
320,537,undirected,1
320,543,undirected,1
320,417,undirected,1
320,550,undirected,1
320,555,undirected,1
320,573,undirected,1
320,328,undirected,1
320,457,undirected,1
320,330,undirected,1
320,345,undirected,1
320,474,undirected,1
320,605,undirected,1
320,356,undirected,1
321,401,undirected,1
321,533,undirected,1
321,407,undirected,1
321,537,undirected,1
321,544,undirected,1
321,422,undirected,1
321,439,undirected,1
321,443,undirected,1
321,463,undirected,1
321,399,undirected,1
321,341,undirected,1
321,345,undirected,1
321,591,undirected,1
321,352,undirected,1
321,528,undirected,1
321,503,undirected,1
322,386,undirected,1
322,324,undirected,1
322,598,undirected,1
322,375,undirected,1
323,384,undirected,1
323,513,undirected,1
323,390,undirected,1
323,400,undirected,1
323,540,undirected,1
323,546,undirected,1
323,421,undirected,1
323,422,undirected,1
323,558,undirected,1
323,556,undirected,1
323,338,undirected,1
323,467,undirected,1
323,472,undirected,1
323,473,undirected,1
323,478,undirected,1
323,359,undirected,1
323,502,undirected,1
323,575,undirected,1
324,325,undirected,1
324,417,undirected,1
324,475,undirected,1
324,497,undirected,1
324,559,undirected,1
324,385,undirected,1
324,437,undirected,1
324,438,undirected,1
324,453,undirected,1
324,329,undirected,1
324,344,undirected,1
324,602,undirected,1
324,603,undirected,1
324,477,undirected,1
324,353,undirected,1
324,489,undirected,1
324,551,undirected,1
324,365,undirected,1
324,495,undirected,1
324,369,undirected,1
324,372,undirected,1
324,468,undirected,1
324,509,undirected,1
325,403,undirected,1
325,550,undirected,1
325,556,undirected,1
325,557,undirected,1
325,433,undirected,1
325,451,undirected,1
325,338,undirected,1
325,478,undirected,1
325,421,undirected,1
326,389,undirected,1
326,396,undirected,1
326,401,undirected,1
326,530,undirected,1
326,531,undirected,1
326,404,undirected,1
326,536,undirected,1
326,538,undirected,1
326,422,undirected,1
326,442,undirected,1
326,575,undirected,1
326,451,undirected,1
326,458,undirected,1
326,459,undirected,1
326,476,undirected,1
326,481,undirected,1
326,529,undirected,1
326,367,undirected,1
326,379,undirected,1
327,384,undirected,1
327,519,undirected,1
327,530,undirected,1
327,533,undirected,1
327,537,undirected,1
327,544,undirected,1
327,547,undirected,1
327,421,undirected,1
327,422,undirected,1
327,564,undirected,1
327,447,undirected,1
327,449,undirected,1
327,451,undirected,1
327,458,undirected,1
327,459,undirected,1
327,461,undirected,1
327,336,undirected,1
327,568,undirected,1
327,334,undirected,1
327,473,undirected,1
327,347,undirected,1
327,558,undirected,1
327,487,undirected,1
327,504,undirected,1
327,379,undirected,1
327,511,undirected,1
328,547,undirected,1
328,467,undirected,1
328,338,undirected,1
328,499,undirected,1
328,544,undirected,1
329,389,undirected,1
329,390,undirected,1
329,456,undirected,1
329,331,undirected,1
329,556,undirected,1
329,467,undirected,1
329,567,undirected,1
329,579,undirected,1
329,571,undirected,1
330,576,undirected,1
330,421,undirected,1
330,499,undirected,1
330,515,undirected,1
330,451,undirected,1
330,568,undirected,1
331,394,undirected,1
331,402,undirected,1
331,538,undirected,1
331,415,undirected,1
331,368,undirected,1
331,422,undirected,1
331,427,undirected,1
331,566,undirected,1
331,568,undirected,1
331,444,undirected,1
331,577,undirected,1
331,416,undirected,1
331,602,undirected,1
331,463,undirected,1
331,442,undirected,1
331,358,undirected,1
331,465,undirected,1
331,490,undirected,1
331,496,undirected,1
331,498,undirected,1
331,373,undirected,1
331,396,undirected,1
331,382,undirected,1
331,383,undirected,1
332,516,undirected,1
332,548,undirected,1
332,348,undirected,1
332,568,undirected,1
332,576,undirected,1
332,578,undirected,1
332,358,undirected,1
332,360,undirected,1
332,499,undirected,1
332,505,undirected,1
333,514,undirected,1
333,516,undirected,1
333,390,undirected,1
333,402,undirected,1
333,407,undirected,1
333,538,undirected,1
333,540,undirected,1
333,518,undirected,1
333,550,undirected,1
333,556,undirected,1
333,567,undirected,1
333,351,undirected,1
333,444,undirected,1
333,450,undirected,1
333,456,undirected,1
333,396,undirected,1
333,458,undirected,1
333,459,undirected,1
333,591,undirected,1
333,337,undirected,1
333,341,undirected,1
333,343,undirected,1
333,472,undirected,1
333,548,undirected,1
333,605,undirected,1
333,479,undirected,1
333,482,undirected,1
333,422,undirected,1
333,401,undirected,1
333,360,undirected,1
333,498,undirected,1
333,499,undirected,1
333,504,undirected,1
333,378,undirected,1
333,507,undirected,1
334,481,undirected,1
334,421,undirected,1
334,392,undirected,1
334,501,undirected,1
334,494,undirected,1
334,530,undirected,1
334,533,undirected,1
334,535,undirected,1
335,384,undirected,1
335,555,undirected,1
335,389,undirected,1
335,521,undirected,1
335,523,undirected,1
335,402,undirected,1
335,409,undirected,1
335,538,undirected,1
335,417,undirected,1
335,418,undirected,1
335,390,undirected,1
335,422,undirected,1
335,427,undirected,1
335,585,undirected,1
335,430,undirected,1
335,561,undirected,1
335,449,undirected,1
335,583,undirected,1
335,456,undirected,1
335,375,undirected,1
335,591,undirected,1
335,336,undirected,1
335,341,undirected,1
335,342,undirected,1
335,471,undirected,1
335,355,undirected,1
335,550,undirected,1
335,487,undirected,1
335,572,undirected,1
335,364,undirected,1
335,369,undirected,1
335,467,undirected,1
335,500,undirected,1
335,382,undirected,1
335,502,undirected,1
335,503,undirected,1
335,504,undirected,1
335,508,undirected,1
335,510,undirected,1
335,511,undirected,1
336,384,undirected,1
336,518,undirected,1
336,548,undirected,1
336,550,undirected,1
336,433,undirected,1
336,442,undirected,1
336,451,undirected,1
336,342,undirected,1
336,348,undirected,1
336,472,undirected,1
336,360,undirected,1
336,371,undirected,1
336,505,undirected,1
336,575,undirected,1
336,383,undirected,1
337,528,undirected,1
337,569,undirected,1
337,571,undirected,1
337,459,undirected,1
337,548,undirected,1
337,358,undirected,1
337,360,undirected,1
337,505,undirected,1
338,513,undirected,1
338,516,undirected,1
338,519,undirected,1
338,528,undirected,1
338,532,undirected,1
338,542,undirected,1
338,548,undirected,1
338,581,undirected,1
338,564,undirected,1
338,565,undirected,1
338,572,undirected,1
338,583,undirected,1
338,609,undirected,1
338,566,undirected,1
338,550,undirected,1
338,340,undirected,1
338,348,undirected,1
338,368,undirected,1
338,373,undirected,1
338,383,undirected,1
338,391,undirected,1
338,394,undirected,1
338,396,undirected,1
338,405,undirected,1
338,413,undirected,1
338,415,undirected,1
338,416,undirected,1
338,419,undirected,1
338,421,undirected,1
338,436,undirected,1
338,437,undirected,1
338,585,undirected,1
338,444,undirected,1
338,447,undirected,1
338,449,undirected,1
338,451,undirected,1
338,465,undirected,1
338,467,undirected,1
338,472,undirected,1
338,473,undirected,1
338,489,undirected,1
338,493,undirected,1
338,498,undirected,1
338,505,undirected,1
339,450,undirected,1
339,360,undirected,1
339,521,undirected,1
339,578,undirected,1
339,574,undirected,1
340,393,undirected,1
340,523,undirected,1
340,408,undirected,1
340,516,undirected,1
340,538,undirected,1
340,410,undirected,1
340,544,undirected,1
340,421,undirected,1
340,550,undirected,1
340,413,undirected,1
340,521,undirected,1
340,539,undirected,1
340,450,undirected,1
340,581,undirected,1
340,456,undirected,1
340,472,undirected,1
340,400,undirected,1
340,487,undirected,1
340,535,undirected,1
340,495,undirected,1
340,371,undirected,1
340,501,undirected,1
340,502,undirected,1
340,504,undirected,1
340,378,undirected,1
340,508,undirected,1
341,386,undirected,1
341,389,undirected,1
341,350,undirected,1
341,536,undirected,1
341,487,undirected,1
341,435,undirected,1
341,437,undirected,1
341,457,undirected,1
341,442,undirected,1
341,451,undirected,1
341,581,undirected,1
341,454,undirected,1
341,456,undirected,1
341,585,undirected,1
341,504,undirected,1
341,595,undirected,1
341,471,undirected,1
341,344,undirected,1
341,459,undirected,1
341,485,undirected,1
341,364,undirected,1
341,494,undirected,1
341,497,undirected,1
341,370,undirected,1
341,374,undirected,1
341,503,undirected,1
341,377,undirected,1
341,508,undirected,1
341,362,undirected,1
341,510,undirected,1
342,513,undirected,1
342,518,undirected,1
342,523,undirected,1
342,528,undirected,1
342,530,undirected,1
342,366,undirected,1
342,536,undirected,1
342,538,undirected,1
342,418,undirected,1
342,547,undirected,1
342,433,undirected,1
342,569,undirected,1
342,571,undirected,1
342,572,undirected,1
342,445,undirected,1
342,574,undirected,1
342,449,undirected,1
342,460,undirected,1
342,546,undirected,1
342,471,undirected,1
342,548,undirected,1
342,476,undirected,1
342,362,undirected,1
342,494,undirected,1
342,375,undirected,1
342,505,undirected,1
342,378,undirected,1
342,382,undirected,1
343,427,undirected,1
343,533,undirected,1
343,407,undirected,1
343,548,undirected,1
343,421,undirected,1
343,429,undirected,1
343,430,undirected,1
343,436,undirected,1
343,451,undirected,1
343,374,undirected,1
343,455,undirected,1
343,458,undirected,1
343,589,undirected,1
343,594,undirected,1
343,467,undirected,1
343,473,undirected,1
343,604,undirected,1
343,408,undirected,1
343,355,undirected,1
343,485,undirected,1
343,358,undirected,1
343,360,undirected,1
343,466,undirected,1
343,366,undirected,1
343,502,undirected,1
343,505,undirected,1
343,508,undirected,1
343,536,undirected,1
344,579,undirected,1
344,472,undirected,1
344,516,undirected,1
344,571,undirected,1
344,478,undirected,1
345,512,undirected,1
345,522,undirected,1
345,523,undirected,1
345,406,undirected,1
345,537,undirected,1
345,547,undirected,1
345,424,undirected,1
345,433,undirected,1
345,563,undirected,1
345,569,undirected,1
345,565,undirected,1
345,451,undirected,1
345,583,undirected,1
345,456,undirected,1
345,459,undirected,1
345,460,undirected,1
345,473,undirected,1
345,482,undirected,1
345,358,undirected,1
345,359,undirected,1
345,402,undirected,1
345,494,undirected,1
345,371,undirected,1
345,375,undirected,1
345,505,undirected,1
345,575,undirected,1
346,394,undirected,1
346,396,undirected,1
346,535,undirected,1
346,408,undirected,1
346,538,undirected,1
346,552,undirected,1
346,427,undirected,1
346,556,undirected,1
346,557,undirected,1
346,564,undirected,1
346,439,undirected,1
346,575,undirected,1
346,459,undirected,1
346,461,undirected,1
346,466,undirected,1
346,473,undirected,1
346,478,undirected,1
346,361,undirected,1
346,382,undirected,1
346,511,undirected,1
347,515,undirected,1
347,519,undirected,1
347,533,undirected,1
347,548,undirected,1
347,422,undirected,1
347,581,undirected,1
347,585,undirected,1
347,439,undirected,1
347,460,undirected,1
347,492,undirected,1
347,501,undirected,1
347,383,undirected,1
348,512,undirected,1
348,394,undirected,1
348,402,undirected,1
348,405,undirected,1
348,536,undirected,1
348,544,undirected,1
348,547,undirected,1
348,421,undirected,1
348,556,undirected,1
348,558,undirected,1
348,564,undirected,1
348,437,undirected,1
348,447,undirected,1
348,451,undirected,1
348,458,undirected,1
348,604,undirected,1
348,351,undirected,1
348,498,undirected,1
348,373,undirected,1
348,511,undirected,1
348,504,undirected,1
348,505,undirected,1
348,460,undirected,1
348,362,undirected,1
348,533,undirected,1
349,384,undirected,1
349,408,undirected,1
349,547,undirected,1
349,554,undirected,1
349,556,undirected,1
349,558,undirected,1
349,439,undirected,1
349,568,undirected,1
349,449,undirected,1
349,396,undirected,1
349,360,undirected,1
349,499,undirected,1
350,390,undirected,1
350,399,undirected,1
350,401,undirected,1
350,408,undirected,1
350,418,undirected,1
350,422,undirected,1
350,430,undirected,1
350,407,undirected,1
350,459,undirected,1
350,547,undirected,1
350,473,undirected,1
350,550,undirected,1
350,487,undirected,1
350,360,undirected,1
350,498,undirected,1
350,504,undirected,1
350,505,undirected,1
351,363,undirected,1
351,516,undirected,1
351,518,undirected,1
351,533,undirected,1
351,540,undirected,1
351,544,undirected,1
351,423,undirected,1
351,554,undirected,1
351,556,undirected,1
351,429,undirected,1
351,437,undirected,1
351,566,undirected,1
351,569,undirected,1
351,394,undirected,1
351,575,undirected,1
351,577,undirected,1
351,451,undirected,1
351,374,undirected,1
351,455,undirected,1
351,461,undirected,1
351,568,undirected,1
351,473,undirected,1
351,478,undirected,1
351,479,undirected,1
351,604,undirected,1
351,481,undirected,1
351,355,undirected,1
351,444,undirected,1
351,491,undirected,1
351,403,undirected,1
351,373,undirected,1
351,502,undirected,1
351,505,undirected,1
352,427,undirected,1
352,521,undirected,1
352,396,undirected,1
352,544,undirected,1
352,421,undirected,1
352,554,undirected,1
352,429,undirected,1
352,436,undirected,1
352,566,undirected,1
352,451,undirected,1
352,459,undirected,1
352,473,undirected,1
352,360,undirected,1
352,492,undirected,1
352,530,undirected,1
352,374,undirected,1
352,505,undirected,1
352,575,undirected,1
353,384,undirected,1
353,417,undirected,1
353,549,undirected,1
353,567,undirected,1
353,568,undirected,1
353,396,undirected,1
353,439,undirected,1
353,460,undirected,1
353,473,undirected,1
353,399,undirected,1
353,358,undirected,1
353,505,undirected,1
354,396,undirected,1
354,398,undirected,1
354,533,undirected,1
354,547,undirected,1
354,429,undirected,1
354,575,undirected,1
354,459,undirected,1
354,472,undirected,1
354,473,undirected,1
354,499,undirected,1
354,505,undirected,1
355,390,undirected,1
355,393,undirected,1
355,523,undirected,1
355,528,undirected,1
355,408,undirected,1
355,540,undirected,1
355,542,undirected,1
355,544,undirected,1
355,548,undirected,1
355,422,undirected,1
355,423,undirected,1
355,424,undirected,1
355,460,undirected,1
355,382,undirected,1
355,472,undirected,1
355,479,undirected,1
355,481,undirected,1
355,487,undirected,1
355,360,undirected,1
355,501,undirected,1
355,502,undirected,1
355,505,undirected,1
355,510,undirected,1
355,511,undirected,1
356,406,undirected,1
358,390,undirected,1
358,398,undirected,1
358,405,undirected,1
358,408,undirected,1
358,538,undirected,1
358,412,undirected,1
358,543,undirected,1
358,552,undirected,1
358,541,undirected,1
358,520,undirected,1
358,435,undirected,1
358,445,undirected,1
358,487,undirected,1
358,586,undirected,1
358,594,undirected,1
358,607,undirected,1
358,523,undirected,1
358,481,undirected,1
358,550,undirected,1
358,359,undirected,1
358,360,undirected,1
358,460,undirected,1
358,515,undirected,1
358,417,undirected,1
358,371,undirected,1
358,413,undirected,1
358,532,undirected,1
358,508,undirected,1
358,403,undirected,1
358,382,undirected,1
358,383,undirected,1
359,515,undirected,1
359,396,undirected,1
359,398,undirected,1
359,535,undirected,1
359,388,undirected,1
359,581,undirected,1
359,459,undirected,1
359,461,undirected,1
359,598,undirected,1
359,471,undirected,1
359,401,undirected,1
359,360,undirected,1
359,444,undirected,1
359,488,undirected,1
359,505,undirected,1
359,378,undirected,1
360,523,undirected,1
360,544,undirected,1
360,548,undirected,1
360,550,undirected,1
360,558,undirected,1
360,560,undirected,1
360,569,undirected,1
360,575,undirected,1
360,577,undirected,1
360,579,undirected,1
360,606,undirected,1
360,532,undirected,1
360,541,undirected,1
360,543,undirected,1
360,382,undirected,1
360,362,undirected,1
360,364,undirected,1
360,366,undirected,1
360,371,undirected,1
360,374,undirected,1
360,524,undirected,1
360,387,undirected,1
360,396,undirected,1
360,405,undirected,1
360,417,undirected,1
360,418,undirected,1
360,420,undirected,1
360,435,undirected,1
360,442,undirected,1
360,455,undirected,1
360,456,undirected,1
360,458,undirected,1
360,459,undirected,1
360,460,undirected,1
360,461,undirected,1
360,462,undirected,1
360,464,undirected,1
360,472,undirected,1
360,473,undirected,1
360,485,undirected,1
360,494,undirected,1
360,505,undirected,1
361,576,undirected,1
361,406,undirected,1
361,461,undirected,1
361,398,undirected,1
361,598,undirected,1
361,478,undirected,1
361,575,undirected,1
362,389,undirected,1
362,537,undirected,1
362,547,undirected,1
362,451,undirected,1
362,481,undirected,1
362,496,undirected,1
362,505,undirected,1
363,384,undirected,1
363,521,undirected,1
363,386,undirected,1
363,401,undirected,1
363,402,undirected,1
363,409,undirected,1
363,411,undirected,1
363,548,undirected,1
363,423,undirected,1
363,426,undirected,1
363,569,undirected,1
363,449,undirected,1
363,579,undirected,1
363,583,undirected,1
363,585,undirected,1
363,461,undirected,1
363,472,undirected,1
363,484,undirected,1
363,486,undirected,1
363,373,undirected,1
363,374,undirected,1
363,383,undirected,1
364,503,undirected,1
364,558,undirected,1
364,407,undirected,1
364,439,undirected,1
364,504,undirected,1
364,473,undirected,1
364,571,undirected,1
365,396,undirected,1
365,530,undirected,1
365,536,undirected,1
365,431,undirected,1
365,566,undirected,1
365,584,undirected,1
365,467,undirected,1
365,598,undirected,1
365,472,undirected,1
365,473,undirected,1
365,502,undirected,1
365,507,undirected,1
366,513,undirected,1
366,516,undirected,1
366,528,undirected,1
366,537,undirected,1
366,548,undirected,1
366,554,undirected,1
366,558,undirected,1
366,565,undirected,1
366,566,undirected,1
366,607,undirected,1
366,574,undirected,1
366,585,undirected,1
366,604,undirected,1
366,538,undirected,1
366,569,undirected,1
366,572,undirected,1
366,371,undirected,1
366,376,undirected,1
366,379,undirected,1
366,390,undirected,1
366,394,undirected,1
366,398,undirected,1
366,404,undirected,1
366,410,undirected,1
366,413,undirected,1
366,415,undirected,1
366,418,undirected,1
366,419,undirected,1
366,420,undirected,1
366,422,undirected,1
366,429,undirected,1
366,435,undirected,1
366,436,undirected,1
366,439,undirected,1
366,440,undirected,1
366,447,undirected,1
366,450,undirected,1
366,453,undirected,1
366,457,undirected,1
366,458,undirected,1
366,459,undirected,1
366,460,undirected,1
366,464,undirected,1
366,468,undirected,1
366,470,undirected,1
366,472,undirected,1
366,473,undirected,1
366,476,undirected,1
366,478,undirected,1
366,481,undirected,1
366,486,undirected,1
366,492,undirected,1
366,494,undirected,1
366,498,undirected,1
366,502,undirected,1
366,505,undirected,1
366,508,undirected,1
367,548,undirected,1
367,487,undirected,1
367,392,undirected,1
367,394,undirected,1
367,528,undirected,1
367,406,undirected,1
367,549,undirected,1
368,384,undirected,1
368,449,undirected,1
368,398,undirected,1
368,598,undirected,1
368,576,undirected,1
369,516,undirected,1
369,389,undirected,1
369,518,undirected,1
369,535,undirected,1
369,399,undirected,1
369,401,undirected,1
369,531,undirected,1
369,533,undirected,1
369,407,undirected,1
369,388,undirected,1
369,544,undirected,1
369,548,undirected,1
369,549,undirected,1
369,459,undirected,1
369,589,undirected,1
369,511,undirected,1
370,388,undirected,1
370,518,undirected,1
370,392,undirected,1
370,408,undirected,1
370,557,undirected,1
370,564,undirected,1
370,568,undirected,1
370,547,undirected,1
370,473,undirected,1
370,478,undirected,1
370,496,undirected,1
370,375,undirected,1
371,518,undirected,1
371,522,undirected,1
371,523,undirected,1
371,531,undirected,1
371,532,undirected,1
371,537,undirected,1
371,543,undirected,1
371,544,undirected,1
371,548,undirected,1
371,550,undirected,1
371,556,undirected,1
371,558,undirected,1
371,572,undirected,1
371,591,undirected,1
371,598,undirected,1
371,604,undirected,1
371,607,undirected,1
371,538,undirected,1
371,403,undirected,1
371,378,undirected,1
371,379,undirected,1
371,399,undirected,1
371,579,undirected,1
371,413,undirected,1
371,417,undirected,1
371,418,undirected,1
371,423,undirected,1
371,427,undirected,1
371,430,undirected,1
371,441,undirected,1
371,450,undirected,1
371,456,undirected,1
371,459,undirected,1
371,460,undirected,1
371,473,undirected,1
371,488,undirected,1
371,494,undirected,1
371,504,undirected,1
371,505,undirected,1
372,384,undirected,1
372,449,undirected,1
372,581,undirected,1
372,392,undirected,1
372,472,undirected,1
373,384,undirected,1
373,390,undirected,1
373,400,undirected,1
373,421,undirected,1
373,556,undirected,1
373,430,undirected,1
373,449,undirected,1
373,465,undirected,1
373,473,undirected,1
373,459,undirected,1
373,487,undirected,1
373,375,undirected,1
373,505,undirected,1
374,384,undirected,1
374,515,undirected,1
374,518,undirected,1
374,535,undirected,1
374,401,undirected,1
374,408,undirected,1
374,540,undirected,1
374,542,undirected,1
374,544,undirected,1
374,420,undirected,1
374,549,undirected,1
374,422,undirected,1
374,554,undirected,1
374,556,undirected,1
374,435,undirected,1
374,439,undirected,1
374,460,undirected,1
374,472,undirected,1
374,548,undirected,1
374,550,undirected,1
374,502,undirected,1
374,375,undirected,1
374,504,undirected,1
374,505,undirected,1
374,511,undirected,1
375,523,undirected,1
375,528,undirected,1
375,530,undirected,1
375,535,undirected,1
375,536,undirected,1
375,539,undirected,1
375,542,undirected,1
375,550,undirected,1
375,557,undirected,1
375,561,undirected,1
375,565,undirected,1
375,567,undirected,1
375,570,undirected,1
375,572,undirected,1
375,574,undirected,1
375,601,undirected,1
375,382,undirected,1
375,384,undirected,1
375,385,undirected,1
375,394,undirected,1
375,401,undirected,1
375,403,undirected,1
375,405,undirected,1
375,422,undirected,1
375,430,undirected,1
375,435,undirected,1
375,437,undirected,1
375,439,undirected,1
375,442,undirected,1
375,445,undirected,1
375,449,undirected,1
375,455,undirected,1
375,457,undirected,1
375,459,undirected,1
375,462,undirected,1
375,471,undirected,1
375,481,undirected,1
375,485,undirected,1
375,486,undirected,1
375,488,undirected,1
375,490,undirected,1
375,494,undirected,1
375,498,undirected,1
375,505,undirected,1
375,507,undirected,1
375,511,undirected,1
376,516,undirected,1
376,519,undirected,1
376,521,undirected,1
376,547,undirected,1
376,422,undirected,1
376,556,undirected,1
376,558,undirected,1
376,576,undirected,1
376,450,undirected,1
376,505,undirected,1
377,548,undirected,1
377,582,undirected,1
377,467,undirected,1
377,478,undirected,1
378,512,undirected,1
378,515,undirected,1
378,519,undirected,1
378,402,undirected,1
378,531,undirected,1
378,536,undirected,1
378,538,undirected,1
378,411,undirected,1
378,540,undirected,1
378,546,undirected,1
378,548,undirected,1
378,430,undirected,1
378,437,undirected,1
378,543,undirected,1
378,577,undirected,1
378,451,undirected,1
378,584,undirected,1
378,458,undirected,1
378,420,undirected,1
378,463,undirected,1
378,597,undirected,1
378,470,undirected,1
378,473,undirected,1
378,602,undirected,1
378,591,undirected,1
378,395,undirected,1
378,442,undirected,1
378,485,undirected,1
378,558,undirected,1
378,492,undirected,1
378,499,undirected,1
378,502,undirected,1
378,379,undirected,1
378,565,undirected,1
378,511,undirected,1
379,516,undirected,1
379,518,undirected,1
379,521,undirected,1
379,515,undirected,1
379,533,undirected,1
379,535,undirected,1
379,422,undirected,1
379,450,undirected,1
379,407,undirected,1
379,492,undirected,1
379,505,undirected,1
380,547,undirected,1
381,496,undirected,1
381,499,undirected,1
381,383,undirected,1
382,387,undirected,1
382,389,undirected,1
382,518,undirected,1
382,519,undirected,1
382,392,undirected,1
382,515,undirected,1
382,405,undirected,1
382,538,undirected,1
382,540,undirected,1
382,544,undirected,1
382,548,undirected,1
382,511,undirected,1
382,422,undirected,1
382,429,undirected,1
382,435,undirected,1
382,437,undirected,1
382,439,undirected,1
382,575,undirected,1
382,449,undirected,1
382,450,undirected,1
382,451,undirected,1
382,585,undirected,1
382,460,undirected,1
382,568,undirected,1
382,473,undirected,1
382,459,undirected,1
382,481,undirected,1
382,491,undirected,1
382,496,undirected,1
382,552,undirected,1
382,531,undirected,1
382,502,undirected,1
382,505,undirected,1
382,533,undirected,1
383,516,undirected,1
383,521,undirected,1
383,386,undirected,1
383,528,undirected,1
383,473,undirected,1
383,536,undirected,1
383,418,undirected,1
383,421,undirected,1
383,550,undirected,1
383,423,undirected,1
383,426,undirected,1
383,557,undirected,1
383,564,undirected,1
383,542,undirected,1
383,574,undirected,1
383,449,undirected,1
383,451,undirected,1
383,584,undirected,1
383,458,undirected,1
383,460,undirected,1
383,546,undirected,1
383,591,undirected,1
383,433,undirected,1
383,441,undirected,1
383,436,undirected,1
383,601,undirected,1
383,459,undirected,1
383,479,undirected,1
383,484,undirected,1
383,465,undirected,1
383,445,undirected,1
383,515,undirected,1
383,430,undirected,1
383,511,undirected,1
384,386,undirected,1
384,403,undirected,1
384,540,undirected,1
384,426,undirected,1
384,431,undirected,1
384,433,undirected,1
384,437,undirected,1
384,566,undirected,1
384,568,undirected,1
384,569,undirected,1
384,399,undirected,1
384,571,undirected,1
384,575,undirected,1
384,583,undirected,1
384,565,undirected,1
384,453,undirected,1
384,596,undirected,1
384,471,undirected,1
384,479,undirected,1
384,487,undirected,1
384,488,undirected,1
384,444,undirected,1
384,497,undirected,1
384,545,undirected,1
384,510,undirected,1
385,581,undirected,1
385,550,undirected,1
385,392,undirected,1
385,556,undirected,1
385,463,undirected,1
385,496,undirected,1
385,598,undirected,1
385,388,undirected,1
385,591,undirected,1
385,511,undirected,1
386,390,undirected,1
386,523,undirected,1
386,399,undirected,1
386,409,undirected,1
386,422,undirected,1
386,562,undirected,1
386,479,undirected,1
386,484,undirected,1
386,396,undirected,1
387,515,undirected,1
387,459,undirected,1
387,396,undirected,1
387,568,undirected,1
387,478,undirected,1
388,516,undirected,1
388,523,undirected,1
388,396,undirected,1
388,538,undirected,1
388,417,undirected,1
388,552,undirected,1
388,555,undirected,1
388,432,undirected,1
388,438,undirected,1
388,445,undirected,1
388,580,undirected,1
388,469,undirected,1
388,488,undirected,1
388,500,undirected,1
388,504,undirected,1
389,515,undirected,1
389,422,undirected,1
389,427,undirected,1
389,449,undirected,1
389,420,undirected,1
389,605,undirected,1
389,482,undirected,1
389,491,undirected,1
389,490,undirected,1
390,512,undirected,1
390,518,undirected,1
390,519,undirected,1
390,394,undirected,1
390,536,undirected,1
390,538,undirected,1
390,413,undirected,1
390,415,undirected,1
390,422,undirected,1
390,470,undirected,1
390,558,undirected,1
390,437,undirected,1
390,439,undirected,1
390,436,undirected,1
390,442,undirected,1
390,447,undirected,1
390,458,undirected,1
390,598,undirected,1
390,399,undirected,1
390,481,undirected,1
390,487,undirected,1
390,492,undirected,1
390,493,undirected,1
390,552,undirected,1
390,498,undirected,1
390,494,undirected,1
390,575,undirected,1
390,533,undirected,1
391,556,undirected,1
391,496,undirected,1
392,449,undirected,1
392,399,undirected,1
